id,cat
104376,Literature
3963,History
189645,Physics
11523,Social Studies
1076,Fine Arts
111030,Literature
192746,Literature
12984,Social Studies
106832,Chemistry
116452,History
106298,Social Studies
5147,Literature
189962,History
108643,Social Studies
103647,Physics
123382,Literature
7131,Literature
118324,History
105457,Literature
1100,Fine Arts
1005,Fine Arts
112263,Literature
7660,Other
197333,History
121930,Fine Arts
1207,Fine Arts
7381,History
120376,Literature
11393,Social Studies
191473,Chemistry
105832,Other
117460,Literature
122384,Social Studies
191479,Literature
118875,Social Studies
103526,History
196967,Physics
112988,Physics
194776,Literature
107651,Social Studies
113786,Other
12778,Social Studies
112198,Other
113537,Literature
119771,History
120800,Literature
196301,Social Studies
13227,Social Studies
191055,History
121519,Literature
11824,Literature
8273,Biology
107875,Physics
10740,History
108677,Mathematics
102916,Literature
4280,History
119051,Literature
116128,Physics
11027,Social Studies
4956,Literature
3193,History
110486,Fine Arts
190786,History
13201,Social Studies
198185,Physics
12506,Social Studies
119101,History
194779,Physics
4382,History
117416,Social Studies
189718,Physics
5749,Literature
123020,Literature
103323,Physics
193246,History
1416,Fine Arts
104333,Social Studies
102108,History
113792,Chemistry
196325,Literature
197926,Social Studies
101824,Other
197831,Physics
196150,Literature
118265,Social Studies
121220,History
12146,Social Studies
10040,Mathematics
191800,Social Studies
7622,Literature
111895,Science
106745,History
101875,History
3181,History
122660,Biology
4868,Literature
114168,Social Studies
4385,History
106399,Social Studies
190216,Social Studies
12467,Social Studies
120608,History
3227,History
117093,Chemistry
101482,Literature
112715,History
188,Fine Arts
119561,Biology
105982,Other
109266,Social Studies
194162,Literature
9987,Physics
114215,Fine Arts
100698,Literature
113693,Chemistry
9177,Physics
195704,Literature
194972,Fine Arts
107576,Other
113041,Physics
110108,Literature
198204,Fine Arts
115726,Mathematics
3322,History
109632,Literature
6113,Literature
123595,Fine Arts
194676,Literature
100796,Mathematics
103250,Literature
114967,Literature
116967,Literature
195771,Social Studies
193607,Literature
112477,Chemistry
6512,Literature
193262,History
196090,Other
122983,Social Studies
113528,Social Studies
10950,Social Studies
5070,Literature
195148,Fine Arts
4882,Literature
189888,Biology
191024,Social Studies
122293,History
114725,History
193219,History
10142,Physics
123843,History
104131,History
114173,Fine Arts
10091,Mathematics
111560,Social Studies
102238,History
196491,Literature
116446,Social Studies
190597,History
101954,Literature
7801,Other
195559,Fine Arts
107942,Chemistry
194240,Fine Arts
104095,Social Studies
118452,Chemistry
122561,Fine Arts
6895,Literature
105663,Social Studies
103406,Literature
9791,Physics
122656,History
111689,History
6239,Literature
12110,Social Studies
190884,History
122560,Literature
108133,Literature
13028,Social Studies
111422,Literature
4585,Literature
105947,Physics
189665,Literature
112298,Literature
198706,Physics
5593,Literature
109208,Social Studies
190447,Social Studies
191552,Social Studies
123101,History
12974,Social Studies
111988,Literature
110973,History
194156,Chemistry
926,Fine Arts
118037,Social Studies
1790,History
123260,Literature
115899,Fine Arts
101075,Fine Arts
10794,Social Studies
6173,Literature
106924,Physics
101650,Literature
7567,Social Studies
3607,History
107137,Literature
7130,Literature
115480,Other
5093,Literature
7036,Social Studies
102941,Literature
118030,Biology
191865,History
110428,History
2062,History
101539,Literature
122191,Literature
103198,Social Studies
1104,Fine Arts
121297,Fine Arts
110776,Fine Arts
195609,Fine Arts
9430,Chemistry
100237,Other
197238,Literature
11774,Social Studies
122896,History
114778,History
102914,History
108910,Social Studies
191105,Social Studies
102169,History
112665,History
197125,History
192882,Literature
5269,Literature
119119,Literature
122333,History
121120,Fine Arts
4894,History
107202,Literature
189418,History
4578,Literature
102574,Fine Arts
104037,History
4783,Literature
370,Fine Arts
102248,Fine Arts
11535,Social Studies
195762,Biology
107573,Biology
11560,Social Studies
6738,Literature
193301,History
122478,Social Studies
114068,Mathematics
9050,Physics
108626,Other
193814,Literature
197161,Literature
6382,Literature
116813,Literature
104505,History
101248,Fine Arts
12102,Social Studies
190168,Social Studies
105747,History
10749,Social Studies
5956,Literature
12790,Social Studies
105743,Biology
9849,Social Studies
119082,Chemistry
535,Fine Arts
122353,History
122188,Physics
110253,Literature
198669,Literature
105771,Chemistry
190423,Literature
117147,Social Studies
109807,History
121994,Physics
108530,Fine Arts
119621,History
118860,History
13229,Social Studies
9371,Physics
198663,Physics
108717,Fine Arts
5687,Literature
100036,Other
107493,Biology
195398,Biology
4987,Literature
10088,Mathematics
102692,Literature
106167,History
117930,History
2402,History
503,Fine Arts
111499,Social Studies
112397,Social Studies
198485,Biology
115987,Science
113080,Social Studies
112870,Literature
191622,Literature
117134,History
110650,Other
114528,Fine Arts
103654,History
197209,Physics
121665,Fine Arts
196268,Fine Arts
100585,Literature
119032,Literature
107130,Literature
2195,History
101267,Literature
117667,Mathematics
7132,Literature
1883,History
101661,Literature
192200,History
117512,Chemistry
120238,Physics
3214,History
100086,Other
101150,Social Studies
5730,Literature
117428,Literature
13271,Literature
190853,Literature
8506,Biology
118194,History
192839,Social Studies
106996,Literature
1124,Fine Arts
8342,Literature
10124,Physics
940,Fine Arts
113185,History
100787,Biology
100371,Other
24,History
5108,Literature
12758,Social Studies
189838,Social Studies
106550,Physics
12625,Social Studies
192984,History
11994,Social Studies
12236,Social Studies
115778,History
103282,Social Studies
10086,Mathematics
118357,History
196701,Physics
2073,Literature
116796,Literature
111310,Literature
120441,Physics
108363,Literature
7125,Literature
3205,History
193162,Social Studies
197570,History
116711,Literature
118253,Literature
114882,Social Studies
197470,Physics
198136,Social Studies
193847,History
10598,Physics
123568,Biology
5,Fine Arts
6599,Literature
10428,Physics
107587,Physics
109405,Social Studies
100250,Literature
11071,Social Studies
121381,Literature
195824,Science
197512,History
117598,Fine Arts
2256,History
5020,Literature
120642,Fine Arts
812,Fine Arts
110099,Social Studies
117163,Physics
8842,Biology
3995,History
103990,History
105464,Social Studies
9996,Mathematics
9796,Mathematics
111229,Chemistry
6749,Literature
196694,Other
118924,Social Studies
120940,History
198552,Mathematics
193261,History
110788,Literature
120017,Fine Arts
122970,Literature
117014,Literature
112915,Mathematics
11809,Social Studies
118581,Literature
106976,Social Studies
123223,Social Studies
100282,Other
105243,Fine Arts
189417,History
6549,Literature
111617,Social Studies
118444,History
934,Literature
10727,Physics
118714,Literature
123224,Social Studies
122588,History
120998,History
11749,Social Studies
104351,Physics
10986,Social Studies
118883,Social Studies
4082,History
120620,Social Studies
6296,Literature
118923,Biology
113953,Social Studies
117749,Literature
6945,Literature
189870,Science
2004,History
5646,Literature
105069,History
1604,History
194684,Social Studies
7517,Literature
11104,Social Studies
6875,Literature
103864,Literature
7028,Literature
101273,Fine Arts
190507,Fine Arts
10207,Chemistry
101155,History
4553,Literature
191139,Fine Arts
10443,Physics
105276,Social Studies
123755,Literature
114396,Fine Arts
105577,Fine Arts
194813,Literature
107608,Fine Arts
106584,History
194600,Literature
114253,Fine Arts
189892,Chemistry
116498,Literature
118895,Fine Arts
13144,Social Studies
192442,Biology
198421,Fine Arts
192805,Biology
11343,Social Studies
107940,Literature
100599,Other
189816,Literature
107557,Physics
113732,Biology
195997,History
6954,Literature
113725,Social Studies
197619,History
121398,Literature
7788,Other
196190,Other
123711,Literature
13025,Social Studies
117793,Social Studies
118525,Fine Arts
118992,Fine Arts
101093,Social Studies
191406,Biology
103100,History
109690,History
5641,Literature
12061,Social Studies
9537,Chemistry
117292,History
1776,History
118273,Social Studies
119037,Literature
104161,Literature
115378,History
121885,History
102705,Literature
107598,History
106172,History
117356,Social Studies
123131,Literature
7793,Other
1956,Social Studies
198227,Fine Arts
115613,Literature
111994,Social Studies
114182,Fine Arts
2924,History
121096,Literature
189328,Literature
105248,Social Studies
115526,Social Studies
4580,Literature
100958,Social Studies
110858,Chemistry
7176,Literature
108438,Social Studies
104464,Physics
194893,Fine Arts
104312,Literature
194018,Chemistry
493,Fine Arts
108769,History
117834,Social Studies
6402,Literature
119414,Fine Arts
120089,History
9860,Other
111908,History
120113,Literature
400,Fine Arts
2209,History
194440,Fine Arts
12845,Social Studies
115896,Fine Arts
10543,Physics
5563,Literature
1643,History
4587,Literature
122963,History
114110,History
1815,History
190394,Literature
111642,Social Studies
113524,Literature
190795,Fine Arts
112154,History
3892,History
117177,Social Studies
120876,Literature
109268,Literature
12683,Literature
190010,Fine Arts
198641,History
110289,Fine Arts
106095,Fine Arts
106400,Fine Arts
2517,History
10081,Mathematics
192399,History
2948,History
109934,History
120242,History
11531,Social Studies
102553,Literature
194923,History
108950,Biology
189592,Literature
104039,History
118886,Literature
123757,History
11263,Social Studies
102766,Social Studies
104244,Literature
113737,Fine Arts
118954,Literature
117501,History
103384,Literature
115099,Social Studies
107526,Literature
195052,Social Studies
198263,Literature
8767,Biology
102417,Other
123838,History
7203,Literature
122323,History
193044,History
9769,Mathematics
108398,Literature
108357,Literature
10162,Social Studies
101956,Literature
193394,History
191705,History
120461,Chemistry
105976,Fine Arts
103872,Literature
111866,Social Studies
2369,History
117371,History
120274,Physics
1829,History
107009,Literature
116899,Social Studies
196988,History
714,Fine Arts
4573,Literature
198050,Fine Arts
120805,Literature
7896,Other
195442,History
107156,Literature
114275,Fine Arts
